record_id,title,authors,year,doi,url,full_text_decision,exclusion_reason,exclusion_reason_detail,notes
R70435380DBC5,Engineering Predictable Water Supply: The Humans Behind the Tech,Hyun C.; Kumar T.; Post A.E.; Ray I.,2022,10.1007/978-3-030-86065-3_17,https://www.scopus.com/pages/publications/105009203114?origin=resultslist,exclude,E01,"Development-engineering case study of NextDrop, a private SMS-notification service addressing intermittent piped water supply predictability in Hubli-Dharwad and Bangalore, India. All studied households already have piped network connections; the object of study is why a technology intervention succeeded in a pilot but failed to scale, attributed to human/organizational factors internal to utility operations (valveman incentive design, information-sharing dynamics between utility employees and customers). No legal, administrative eligibility, enforcement, or burden mechanism affecting formal connection or exclusion is examined -- this is a socio-technical technology-adoption case study, not an empirical study of administrative-law access barriers.",
R18DCE7DBC170,Assessing the Nexus on Local Perspective: A Quali-Quantitative Framework for Water-Energy-Food Security Evaluation in Neglected Territories,de Souza R.C.S.; Turetta A.P.D.; Bonatti M.; Sieber S.,2022,10.3390/w14050731,https://www.scopus.com/pages/publications/85125661132?origin=resultslist,exclude,E01,"Water-Energy-Food (WEF) nexus indicator-framework methodology paper: proposes 12 multi-scale indicators (water, energy, food) benchmarked against official policy thresholds, applied to a 22-household survey case study in Itinga, Angra dos Reis, Brazil. The water-specific findings (septic tank inadequacy, sewage overflow, water-supply rationing) are indicator-based technical/physical measurements against official targets, not an analyzed legal/administrative access-barrier mechanism. The one specific institutional mechanism the paper analyzes in depth (clandestine connections and 'criminal domains' undermining service-provider enforcement) is explicitly about the electricity grid, not water. A land-tenure/legal-recognition struggle is mentioned as general historical background for the case-study site's origin, not as an analyzed mechanism explaining the water/sanitation outcome specifically.",
RDE7BA66B5DDF,"Mapping social accountability actors and networks and their roles in water, sanitation and hygiene (WASH) in childcare centres within Nairobi’s informal settlements: A governance diaries approach",Chumo I.; Kabaria C.; Phillips-Howard P.A.; Simiyu S.; Elsey H.; Mberu B.,2022,10.1371/journal.pone.0275491,https://www.scopus.com/pages/publications/85142189127?origin=resultslist,exclude,E02,"Ethnographic governance-diaries study (24 participants, bi-weekly in-depth interviews over 4 months, framework analysis via World Bank accountability model/stakeholder theory) mapping social-accountability actors, networks, roles, interests, and authority for WASH provision in CHILDCARE CENTRES in Nairobi's Korogocho/Viwandani informal settlements. Population/unit of analysis is childcare-centre-level WASH governance (owners/teachers, parents, NGOs, government), not household or individual applicants for water/sanitation service; the analytic object is actor-network mapping via stakeholder/accountability theory, not a specific legal/administrative ELIGIBILITY, BURDEN, DISCRETION, or ENFORCEMENT mechanism tied to a household-level connection/access/affordability outcome.",
RE9D317AFBDAF,"Model of Sustainable Drinking Water Governance at Tirta Kualo Regional Drinking Water Corporate in Tanjungbalai City, Indonesia",Lubis R.P.; Subhilhar; Harahap R.H.; Zuska F.,2022,10.18280/ijsdp.170809,https://www.scopus.com/pages/publications/85149125111?origin=resultslist,exclude,E01,"Mixed-methods diagnostic study of PDAM Tirta Kualo (Tanjungbalai City, Indonesia regional water utility), assessing raw-water-source capacity, demand projections, and internal governance dysfunction across five working units (technical, administration/finance, customer satisfaction, planning, internal supervisory) to design a 'sustainable water governance model' referencing the city's 2013-2033 spatial plan. Real coverage data are reported (68.86% total, 47.22-99.20% by district) but the object of study is utility-internal operational/administrative capacity (staffing ratios, water-meter conditions, cost recovery, water losses) and a governance-model design exercise, not an analyzed legal/administrative ELIGIBILITY, BURDEN, DISCRETION, or ENFORCEMENT mechanism causing household-level exclusion. Same category as the previously-excluded ERSAR Portugal and Alshboul Jordan utility-governance/accountability-framework papers.",
R6B34DEE4BDF6,Relationships as a Basis for Safe Drinking Water Provision by Cooperatives in Rural Chile,Pineda C.P.; Fuentes N.; Arriagada A.,2022,10.3390/w14030353,https://www.scopus.com/pages/publications/85123949456?origin=resultslist,exclude,E04,"Qualitative study (interviews with water managers/leaders, water-quality testing) of Chile's rural drinking water cooperative (APR) coproduction scheme, examining how formal and informal relationships among operators, communities, and state agencies (MOP, Health Authority, contracted Sanitarias) shape day-to-day WATER QUALITY management (chlorination, treatment, testing practices). All studied cooperatives already provide service (average 240 house connections each); the outcome examined is water-quality management effectiveness through a governance/relational lens, not household-level connection, exclusion, affordability, or administrative access outcomes. Per the review's scope discipline, water quality is tracked as a distinct outcome category from access/connection and is not part of the primary/secondary outcome hierarchy this review targets.",
R9EC1E5665F33,"A systems approach to improving access to water, sanitation, and hygiene (WASH) in schools in Odisha, India",Chouhan N.S.; Nielsen M.O.; Singh P.; Manchikanti S.; Pandey V.; Walters J.P.; Kadyan K.,2022,10.2166/h2oj.2022.044,https://www.scopus.com/pages/publications/85135308178?origin=resultslist,exclude,E02,"Unit of analysis is schools (institutional/facility level, 58,000 schools in Odisha benchmarked via Swachh Vidyalaya Puraskar star-rating system), not households or individual service applicants. Study uses social network analysis of stakeholder coordination (state/district/block/community levels) to explain WASH-in-schools program implementation success. Institutional/governance content present (15th Finance Commission tied/untied grant allocation, Panchayati Raj Gram Sabha/GPDP planning process, Article 243B) but analyzed as inputs to school facility outcomes, not household-level water/sanitation access, denial, or exclusion. Matches wrong-population pattern of Chumo et al. childcare-centre study.","Saxena/Chouhan et al. faecal sludge management Dhenkanal paper (RAE29A1F95856) also in DB, not yet screened - separate record."
R77C430CDC253,"Urban Water Access and Use in the Kivus: Evaluating Behavioural Outcomes Following an Integrated WASH Intervention in Goma and Bukavu, Democratic Republic of Congo",Legge H.; Fedele S.; Preusser F.; Stys P.; Muzuri P.; Schuberth M.; Dreibelbis R.,2022,10.3390/ijerph19031065,https://www.scopus.com/pages/publications/85122882384?origin=resultslist,exclude,E04,"Secondary analysis of household survey data (n=1253, Goma/Bukavu, DRC) evaluating a WASH intervention combining a water-governance component (PPP contract between Congo Maji Sarl and state-owned REGIDESO, standardized tapstand pricing and operating hours) and a hygiene behaviour-change communication (BCC) campaign. Outcomes are strictly consumption/behavioral: litres per capita per day collected/used, time spent collecting water, cost per litre, source heterogeneity. No connection/access/exclusion outcome at household level and no analysis of the legal/contractual governance mechanism itself (PPP contract terms, tariff regulation, eligibility) beyond brief background description -- the mechanism is treated as an input to an intervention-effect evaluation, not an analyzed legal/administrative barrier or accommodation. Does not map onto the access/connection/exclusion outcome hierarchy this review targets.",
R88F3D92EA498,"The Private Sector as a Partner for SDG 6-Related Issues in Megacities: Opportunities and Challenges in Rio de Janeiro, Brazil",Ferreira M.I.P.; de Oliveira V.P.S.; Sakaki G.; Shaw P.,2022,10.3390/su14031597,https://www.scopus.com/pages/publications/85123676177?origin=resultslist,exclude,E05,"Explicitly a 'Review' article (MDPI Sustainability): a narrative synthesis compiling UNESCO/pre-conference materials, technical reports, and academic publications on private-sector participation in Rio de Janeiro Metropolitan Region (RMRJ) water/sanitation, 'validated' by open interviews with only 2 key informants. Discusses genuine legal content (Brazilian sanitation legal framework/decree, Article 241 of the Constitution on municipal autonomy, Federal/State Complementary Laws creating RMRJ, Article 2 of the Sanitation Decree conditioning access to federal resources on regionalized-provision adherence) but no systematic empirical case-study design, no defined sample/data-collection protocol, and no analysis connecting the legal mechanism to a measured household- or municipal-level outcome -- it is descriptive/discursive rather than an empirical study. Does not meet this review's evidentiary threshold.",
REFD3CBB4C43D,"Mediating Knowledge Co-Production for Inclusive Governance and Delivery of Food, Water and Energy Services in African Cities",Sesan T.; Sanfo S.; Sikhwivhilu K.; Dakyaga F.; Aziz F.; Yirenya-Tawiah D.; Badu M.; Derbile E.; Ojoyi M.; Ibrahim B.; Adamou R.,2022,10.1007/s12132-021-09440-w,https://www.scopus.com/pages/publications/85115761260?origin=resultslist,exclude,E01,"A transdisciplinary-research methodology paper on 'knowledge co-production' for food-water-energy nexus governance in African cities. Focus is on the value and framework of transdisciplinary (TD) research and 'knowledge intermediaries' facilitating researcher-policy-society interaction, not on any specific legal/administrative mechanism of household water/sanitation access or exclusion. No eligibility, documentation, discretion, or enforcement mechanism is identified or analyzed against a household-level outcome anywhere in the paper -- it is a research-methods/governance-process contribution, wrong topic for this review.",
R9264CDB18400,Can Tanker Water Services Contribute to Sustainable Access to Water? A Systematic Review of Case Studies in Urban Areas,Zozmann H.; Morgan A.; Klassert C.; Klauer B.; Gawel E.,2022,10.3390/su141711029,https://www.scopus.com/pages/publications/85137925963?origin=resultslist,exclude,E01,"Systematic review of 14 case studies on tanker water markets (TWM) as an informal/market alternative water-service modality in urban areas. Core research question and synthesis concern whether TWM contribute to 'sustainable access' (affordability, spatial/temporal availability, groundwater sustainability) and the regulatory status of TWM vendors themselves (licensing of tanker operators, enforcement against illegal vending/water theft) -- a market-governance and vendor-regulation topic, not administrative-law mechanisms of household eligibility, documentation, discretion, or enforcement governing formal network water/sanitation connection. Connection fees and legal status of informal settlements are mentioned once in passing as background for why TWM exist, but are not the analyzed mechanism-to-outcome relationship of this review (which is about TWM's own sustainability/regulatory characteristics, not about the administrative-law barriers that exclude households from the formal network in the first place).",
R7434BDB46CEF,"Current water, sanitation and hygiene (WASH) conditions in selected schools in Port Harcourt, Nigeria",Wami M.; Fisher J.; Akpila S.; Radu T.,2022,10.3828/idpr.2022.6,https://www.scopus.com/pages/publications/85147421403?origin=resultslist,exclude,E02,"Facility-level (school) WASH conditions survey (20 secondary schools, 806 respondents, Rivers State, Nigeria), measuring JMP-ladder water/sanitation/hygiene service levels and WHO student-to-toilet-ratio compliance. Unit of analysis is the school facility, not the household or individual applicant -- matches the established wrong-population pattern for school/institutional WASH facility surveys (cf. Chumo et al. childcare-centre study, Chouhan et al. Odisha schools). No legal/administrative access mechanism (eligibility, documentation, discretion, enforcement) is identified or analyzed; findings are purely descriptive facility-condition statistics from an engineering/public-health survey.",
R2107A5BCDCA2,"Infrastructure governance in the post-networked city: State-led, high-tech sanitation in Addis Ababa’s condominium housing",Cirolia L.R.; Hailu T.; King J.; da Cruz N.F.; Beall J.,2021,10.1177/23996544211037063,https://www.scopus.com/pages/publications/85111932869?origin=resultslist,exclude,E01,"Urban infrastructure-studies/STS article analyzing socio-technical governance of a decentralised high-tech sanitation technology (Membrane Bioreactor) at a state-built condominium housing site in Addis Ababa, across four 'infrastructure interfaces' (household toilet, block manhole, condominium treatment plant, city). Core analytical contribution is theoretical (heterogeneous infrastructure configurations, splintering urbanism, post-networked city debates) centered on technology choice and multi-scalar governance, not on administrative-law mechanisms of household water/sanitation access or exclusion. A household-level registration/legalization requirement for the toilet connection (AAWSA branch-office registration) is mentioned once in passing and explicitly characterized as 'generally straightforward, involving no other intermediaries' -- not analyzed as a barrier, discretionary gate, or exclusion mechanism, and never returns in the discussion/conclusion. Real institutional content is incidental background, not the analyzed mechanism-to-outcome relationship this review targets; matches the established pattern for framework/technology papers with unconnected institutional background (cf. de Souza et al. precedent).",
R4DA71AD994AC,"Gender equality and social inclusion in relation to water, sanitation and hygiene in the oromia region of ethiopia",Assefa G.M.; Sherif S.; Sluijs J.; Kuijpers M.; Chaka T.; Solomon A.; Hailu Y.; Muluneh M.D.,2021,10.3390/ijerph18084281,https://www.scopus.com/pages/publications/85104394716?origin=resultslist,exclude,E01,"Qualitative gender-and-social-inclusion (GESI) study of WASH in three woredas of Oromia, Ethiopia (21 key informant interviews, 9 FGDs). Real fieldwork data, but the substantive focus and findings are on gendered division of WASH-related labor, participation/decision-making exclusion of women/girls/people-living-with-disability, menstrual hygiene management barriers, and coping strategies -- a gender-and-development / public-health topic, not administrative-law mechanisms of household water/sanitation access or exclusion. The methods list a 'Dimension 4: Laws, policies, and institutions' analytical frame, but no specific real legal/administrative mechanism (e.g., an eligibility rule, connection procedure, documentation requirement, or enforcement practice) is identified or analyzed as producing a household-level access/connection/exclusion outcome anywhere in the results or discussion; the paper's recommendations are programmatic (awareness-raising, community consultation, GESI-sensitive budgeting) rather than an analysis of a specific administrative-law mechanism. Does not map onto this review's mechanism-to-outcome focus.",
R121299A30ED1,WATER SUPPLY IN COLONIAL SANTIAGO: INSTITUTIONAL FRAMEWORK AND GOVERNANCE; [EL ABASTECIMIENTO DE AGUA EN EL SANTIAGO COLONIAL: INSTITUCIONALIDAD Y GOBERNANZA],Valenzuela D.H.,2021,10.22370/RGP.2021.10.2.3400,https://www.scopus.com/pages/publications/85148443033?origin=resultslist,exclude,E01,"Historical/administrative-history study of water supply governance in colonial-era Santiago, Chile (16th-19th centuries), analyzing the cabildo (colonial municipal council) institution's role in managing access to the Mapocho River and Quebrada de Ramon water sources, and the impact of natural disasters on colonial infrastructure. Wrong topic and temporal scope for this review: examines pre-modern/colonial institutional history rather than a contemporary administrative-law mechanism operating on household-level water/sanitation access, and is a historical-archival narrative rather than an empirical study of a mechanism-to-outcome relationship in a modern regulatory state.",
RA05C1D9CC06F,"Are Nepal’s water, sanitation and hygiene and menstrual hygiene policies and supporting documents inclusive of disability? A policy analysis",Wilbur J.; Scherer N.; Mactaggart I.; Shrestha G.; Mahon T.; Torondel B.; Hameed S.; Kuper H.,2021,10.1186/s12939-021-01463-w,https://www.scopus.com/pages/publications/85109785838?origin=resultslist,exclude,E01,"Policy analysis (EquiFrame framework applied to 10 Nepali WASH/education/health policy and guidance documents) plus qualitative interviews (12 government officials/service providers) assessing disability inclusion in Nepal's menstrual hygiene management (MHM) and WASH policy formulation and implementation, Kavrepalanchok district case study. Real empirical findings (inadequate budget allocation, limited disability participation in policy development, school-based MHM interventions failing to reach out-of-school children with disabilities) but the outcome of interest is policy-content inclusiveness and program-implementation equity for a specific health-behavior/menstrual-hygiene program, not a household-level water/sanitation connection, access, or exclusion outcome driven by an eligibility/documentation/discretion/enforcement legal mechanism. Matches the wrong-topic pattern of other gender/disability-inclusion-in-WASH-programming studies (cf. Assefa et al., Oromia) that lack an analyzed administrative-law mechanism tied to this review's target outcome hierarchy.",
RBCC515CAB15E,"COVID-19 Pandemic and Water, Sanitation, and Hygiene: Impacts, Challenges, and Mitigation Strategies",Desye B.,2021,10.1177/11786302211029447,https://www.scopus.com/pages/publications/85109863195?origin=resultslist,exclude,E01,"Public-health systematic review (28 included studies, PubMed/Web of Science/Google Scholar search) on the impacts, challenges, and mitigation strategies of COVID-19 on WASH service provision globally. Findings are generic public-health/funding observations (lack of WASH access in households/schools/health facilities as a COVID-19 risk factor, inadequate data, financial shortages) with no analyzed legal/administrative mechanism (eligibility, documentation, discretion, enforcement) tied to a specific household-level water/sanitation connection or exclusion outcome. Wrong topic -- a public-health impact/mitigation review, not an administrative-law mechanism study.",
R346D1BF8F31D,Governance Drivers of Rural Water Sustainability : Collaboration in Frontline Service Delivery,"Thapa,Dikshya,Farid,Muhammad Noor,Prevost,Christophe",2021,,https://www.proquest.com/docview/2581005142?accountid=13598&bdid=165485&_bd=JxxBGnNBZJ%2Ficr0nDZJPxvyMaWI%3D,exclude,E08,"Duplicate publication: same title/authors as record RC41D17900D05 (Thapa, Farid & Prevost, PAMSIMAS Indonesia governance study), differing only in year (2021 ProQuest, no DOI vs. 2022 Scopus, DOI 10.24294/jipd.v6i1.1380) and source database. Not caught by the search-phase DOI-match deduplication because the ProQuest record has no DOI. Treated as one underlying study per REPRODUCIBILITY.md S6 -- RC41D17900D05 (the final 2022 journal version, matching the uploaded full text) is the primary record.",
R2A00E8E9D49E,Improving First Nations water security through governance,Alcantara,2020,,https://onlinelibrary.wiley.com/doi/abs/10.1111/capa.12363,exclude,E05,"Full text confirms this is a theoretical/conceptual framework paper, not an empirical study. Authors state explicitly (p.171, Conclusion): 'we think it is useful to construct a fully developed theoretical framework prior to data collection' -- no original empirical evidence or analysis is presented anywhere in the article; illustrative examples (Mohawk Council of Akwesasne, Whitecap Dakota) are drawn from public secondary documents, not primary data collection or systematic empirical analysis.",
RD9FA1D5723A2,How a water trucking governance mechanism in the West Bank enhances equity and sustainability,Cesari G.; Johnson S.O.; Cancelliere G.; von Medeazza G.,2019,10.3362/1756-3488.18-00036,https://www.scopus.com/pages/publications/85080023476?origin=resultslist,exclude,E08,"Duplicate publication: same title/authors as record R6ABD0B221622 (Cesari et al., West Bank water trucking governance), differing only in year (2019 vs 2022) and DOI suffix (10.3362/1756-3488.18-00036 vs ...18-00036OA). Not caught by the search-phase DOI-match deduplication because the DOIs differ by the 'OA' (open-access) suffix Practical Action Publishing appends on final publication. Treated as one underlying study per REPRODUCIBILITY.md S6 -- R6ABD0B221622 (the final 2022 OA version, matching the uploaded full text) is the primary record; this record is cross-referenced to it.",
R80330A92E270,"Public Utility Ownership in 19th-century America: The ""Aberrant"" Case of Water","Masten, Scott E.",2011,,http://www.jstor.org/stable/41261735,exclude,E04,"Rigorous empirical study (373 US waterworks, 1890s, probit/IV regressions) but the outcome variable is utility ownership FORM (public vs. private), not any household-level access/connection/exclusion outcome. Examines transaction-cost/governance determinants of who owns a waterworks, not whether/how households get connected or excluded -- does not map onto PROJECT_SPEC.md S7's outcome hierarchy at all.",
